name,amenity,healthcare,facility_category,is_demand_point,is_candidate_station,latitude,longitude,facility_id,no_fly_categories,in_no_fly_zone
رادیولوژی و سونوگرافی ستارخان,doctors,doctor,doctors,True,False,35.7097293,51.3733673,651,,False
آزمایشگاه میرداماد,,laboratory,laboratory,True,False,35.7596761,51.4458384,652,,False
آزمایشگاه آرامش,,laboratory,laboratory,True,False,35.7826933,51.3742202,654,,False
دکتر رضا خدادادی,doctors,doctor,doctors,True,False,35.7884939,51.4191711,655,,False
مطب دکتر روحانی,doctors,doctor,doctors,True,False,35.7758069,51.3662419,658,,False
کلینیک فیزیوتراپی بامداد سلامت,clinic,clinic,clinic,True,False,35.7273361,51.4079008,659,,False
کلینیک مهر پویا (دکتر اسدالله امان الهی),clinic,,clinic,True,False,35.7264103,51.3225612,660,,False
کلینیک مهر پویا (دکتر اسدالله امان الهی),clinic,clinic,clinic,True,False,35.7770192,51.3550218,661,,False
دکتر حبیبه احمدی متخصص زنان,doctors,doctor,doctors,True,False,35.7813764,51.3712249,662,,False
آزمایشگاه پاتوبیولوژی دکتر ویشکائی,,laboratory,laboratory,True,False,35.7320724,51.524702,663,,False
آزمایشگاه چهر,,laboratory,laboratory,True,False,35.7426242,51.4466474,664,,False
دکتر غزاله موسوی زاده,doctors,doctor,doctors,True,False,35.7572782,51.2894104,668,,False
دکتر علی اصغر شیرازی,doctors,doctor,doctors,True,False,35.7287479,51.4164594,670,,False
آزمایشگاه تشخیص طبی الوند,,laboratory,laboratory,True,False,35.5912628,51.4426384,673,,False
آزمایشگاه پاتوبیولوژی پلاسما طب,,laboratory,laboratory,True,False,35.592617,51.4401512,674,,False
آزمایشگاه پاتوبیولوژی امروز,,laboratory,laboratory,True,False,35.5907631,51.438282,675,,False
آزمایشگاه حکمت,,laboratory,laboratory,True,False,35.6178643,51.4537853,676,,False
آزمایشگاه زکریا رازی,,laboratory,laboratory,True,False,35.6002769,51.4384613,677,,False
آزمایشگاه امامی اهری,,laboratory,laboratory,True,False,35.6641159,51.3988113,678,,False
آزمایشگاه نیاوران,,laboratory,laboratory,True,False,35.8116747,51.4633353,679,,False
آزمایشگاه تشخیص طبی دکتر فرحتاج,,laboratory,laboratory,True,False,35.5837517,51.4525452,684,,False
آزمایشگاه شمیران نو,,laboratory,laboratory,True,False,35.748909,51.5023346,686,,False
آزمایشگاه احسان,,laboratory,laboratory,True,False,35.7384338,51.558136,687,,False
آزمایشگاه الیا,,laboratory,laboratory,True,False,35.7601395,51.4425507,689,,False
آزمایشگاه ظفر,,laboratory,laboratory,True,False,35.7653323,51.4434054,690,,False
رادیولوژی تات,,laboratory,laboratory,True,False,35.7388362,51.5314233,691,,False
آزمایشگاه تشخیص پزشکی دکتر آقامحمدی,,laboratory,laboratory,True,False,35.6347359,51.3502237,696,,False
آزمایشگاه شهران,,laboratory,laboratory,True,False,35.7580396,51.2899768,697,,False
آزمایشگاه دیبا,,laboratory,laboratory,True,False,35.7707253,51.3042412,698,,False
آزمایشگاه دکتر امامی,,laboratory,laboratory,True,False,35.6367811,51.411036,699,,False
آزمایشگاه برنارد,,laboratory,laboratory,True,False,35.7248878,51.4187355,701,,False
آزمایشگاه جلوه,,laboratory,laboratory,True,False,35.7349281,51.4997025,705,,False
آزمایشگاه دکتر تقوی,,laboratory,laboratory,True,False,35.7415009,51.533287,706,,False
آزمایشگاه دکتر حبیبی,,laboratory,laboratory,True,False,35.6973495,51.4154472,708,,False
آزمایشگاه لوتوس,,laboratory,laboratory,True,False,35.7345734,51.3553772,709,,False
آزمایشگاه داورپناه,,laboratory,laboratory,True,False,35.7029533,51.4130936,710,,False
آزمایشگاه بیمارستان رسالت,,laboratory,laboratory,True,False,35.7421875,51.4489136,712,,False
آزمایشگاه پزشکی ری,,laboratory,laboratory,True,False,35.596097,51.4392883,713,,False
آزمایشگاه جشنواره,,laboratory,laboratory,True,False,35.7346649,51.5353622,717,,False
آزمایشگاه فارابی,,laboratory,laboratory,True,False,35.7656441,51.4426422,720,,False
آزمایشگاه لامارک,,laboratory,laboratory,True,False,35.7275124,51.4070663,721,,False
آزمایشگاه کیمیا,,laboratory,laboratory,True,False,35.6701164,51.3793488,722,,False
آزمایشگاه ویلسون,,laboratory,laboratory,True,False,35.6601143,51.4310837,723,,False
آزمایشگاه کوروش,,laboratory,laboratory,True,False,35.8063052,51.430051,724,,False
آزمایشگاه موسسه غرب,,laboratory,laboratory,True,False,35.76091,51.4002342,729,,False
آزمایشگاه مهناز,,laboratory,laboratory,True,False,35.7323036,51.4324951,734,,False
آزمایشگاه ستارخان,,laboratory,laboratory,True,False,35.7184906,51.3638649,735,,False
کلینیک سلامت ملل متحد,clinic,clinic,clinic,True,False,35.8043752,51.4567557,737,,False
آزمایشگاه ولی عصر,,laboratory,laboratory,True,False,35.6417618,51.3387337,738,,False
آزمایشگاه پاتوبیولوژی خزانه,,laboratory,laboratory,True,False,35.6353836,51.4215279,739,,False
آزمایشگاه دکتر عزیزپور,,laboratory,laboratory,True,False,35.6655693,51.4476128,740,,False
آزمایشگاه مریم,,laboratory,laboratory,True,False,35.7689781,51.3783722,741,,False
کلینیک زیبایی هستیا,clinic,clinic,clinic,True,False,35.7971755,51.446072,742,,False
آزمایشگاه دکتر جلالی,,laboratory,laboratory,True,False,35.730175,51.3790703,749,,False
آزمایشگاه شهرآرا,,laboratory,laboratory,True,False,35.7224388,51.3722115,750,,False
آزمایشگاه پاتوبیولوژی دی,,laboratory,laboratory,True,False,35.6370468,51.4020844,751,,False
آزمایشگاه بیمارستان جم,,laboratory,laboratory,True,False,35.7227821,51.4230309,753,,False
آزمایشگاه سازمان انتقال خون,,laboratory,laboratory,True,False,35.7483864,51.375206,754,,False
آزمایشگاه پرژن,,laboratory,laboratory,True,False,35.7440147,51.3281364,755,,False
آزمایشگاه دولت,,laboratory,laboratory,True,False,35.7749138,51.4637718,763,,False
آزمایشگاه نگین اختیاریه,,laboratory,laboratory,True,False,35.7882309,51.4670029,765,,False
آزمایشگاه رسالت,,laboratory,laboratory,True,False,35.7383385,51.4771347,767,,False
آزمایشگاه قانون,,laboratory,laboratory,True,False,35.736702,51.3195343,773,,False
آزمایشگاه آریا,,laboratory,laboratory,True,False,35.752594,51.5310555,775,,False
آزمایشگاه پاتوبیولوژی همت,,laboratory,laboratory,True,False,35.7483101,51.478199,776,,False
آزمایشگاه کیهان,,laboratory,laboratory,True,False,35.712326,51.3671875,777,,False
آزمایشگاه خادم,,laboratory,laboratory,True,False,35.7972794,51.4100609,779,,False
آزمایشگاه پاتوبیولوژی شفق طب آزما,,laboratory,laboratory,True,False,35.63694,51.4056206,783,,False
آزمایشگاه بازرگانان,,laboratory,laboratory,True,False,35.6520042,51.3405037,784,,False
آزمایشگاه دکتر نیکوکار,,laboratory,laboratory,True,False,35.7680511,51.3268242,789,,False
آزمایشگاه پاتوبیولوژی هما,,laboratory,laboratory,True,False,35.7599411,51.3247299,791,,False
آزمایشگاه تشخیص طبی نیک,,laboratory,laboratory,True,False,35.7553711,51.4768562,797,,False
آزمایشگاه فرجام,,laboratory,laboratory,True,False,35.7365532,51.5165291,798,,False
آزمایشگاه ژنتیک پزشکی دکتر اکبری,,laboratory,laboratory,True,False,35.7063179,51.4246826,800,,False
آزمایشگاه شفق,,laboratory,laboratory,True,False,35.725605,51.435585,805,,False
آزمایشگاه افق,,laboratory,laboratory,True,False,35.7382317,51.5064163,806,,False
آزمایشگاه نعمت آباد,,laboratory,laboratory,True,False,35.6283188,51.3558121,807,,False
آزمایشگاه هدف,,laboratory,laboratory,True,False,35.7267841,51.3768334,810,,False
آزمایشگاه دولت آباد,,laboratory,laboratory,True,False,35.6182747,51.4489594,814,,False
آزمایشگاه جوانه,,laboratory,laboratory,True,False,35.6377335,51.3563538,819,,False
آزمایشگاه شایان,,laboratory,laboratory,True,False,35.7439117,51.3035851,823,,False
آزمایشگاه پارامیس,,laboratory,laboratory,True,False,35.753685,51.3663788,825,,False
آزمایشگاه دکتر محمدی جوبنی,,laboratory,laboratory,True,False,35.632534,51.4175987,827,,False
آزمایشگاه امگا,,laboratory,laboratory,True,False,35.7565689,51.3943939,828,,False
آزمایشگاه جردن,,laboratory,laboratory,True,False,35.761261,51.4196243,829,,False
آزمایشگاه ایثار,,laboratory,laboratory,True,False,35.7865753,51.3506737,830,,False
آزمایشگاه پاتوبیولوژی مادر,,laboratory,laboratory,True,False,35.7371407,51.3763123,834,,False
آزمایشگاه پاتوبیولوژی ملت,,laboratory,laboratory,True,False,35.7315979,51.1890755,835,,False
آزمایشگاه آرژانتین,,laboratory,laboratory,True,False,35.7396584,51.4151573,836,,False
آزمایشگاه سلام,,laboratory,laboratory,True,False,35.71101,51.377388,840,,False
آزمایشگاه پارسیا,,laboratory,laboratory,True,False,35.6491127,51.3922997,842,,False
آزمایشگاه افشار,,laboratory,laboratory,True,False,35.7368965,51.5556488,843,,False
آزمایشگاه پاتریس,,laboratory,laboratory,True,False,35.7125435,51.3719177,844,,False
آزمایشگاه کیانشهر,,laboratory,laboratory,True,False,35.6355858,51.4456863,845,,False
آزمایشگاه ساحل,,laboratory,laboratory,True,False,35.7408714,51.5332756,846,,False
آزمایشگاه ایرانا,,laboratory,laboratory,True,False,35.760006,51.3301239,848,,False
آزمایشگاه محسن,,laboratory,laboratory,True,False,35.6814232,51.3851814,851,,False
آزمایشگاه فیتاس,,laboratory,laboratory,True,False,35.708149,51.386158,855,,False
آزمایشگاه آرتا,,laboratory,laboratory,True,False,35.7132988,51.3859406,856,,False
آزمایشگاه پاتوبیولوژی و ژنتیک پزشکی تهران لب,,laboratory,laboratory,True,False,35.7342494,51.4104611,857,,False
آزمایشگاه بهمن طب,,laboratory,laboratory,True,False,35.7562828,51.3955803,859,,False
آزمایشگاه تاو,,laboratory,laboratory,True,False,35.7705307,51.3723156,860,,False
آزمایشگاه جاوید,,laboratory,laboratory,True,False,35.6818962,51.3963013,862,,False
آزمایشگاه تجریش,,laboratory,laboratory,True,False,35.8062286,51.4257469,866,,False
پژوهشگاه ملی مهندسی ژنتیک و زیست فن آوری و ژنتیک پزشکی,,laboratory,laboratory,True,False,35.7126045,51.3829536,869,,False
آزمایشگاه بهین,,laboratory,laboratory,True,False,35.6350784,51.4916878,870,,False
آزمایشگاه پند,,laboratory,laboratory,True,False,35.7432289,51.5318222,871,,False
آزمایشگاه فرین,,laboratory,laboratory,True,False,35.7977791,51.4563637,873,,False
آزمایشگاه حافظ,,laboratory,laboratory,True,False,35.6677003,51.3824708,875,,False
آزمایشگاه فر دانش,,laboratory,laboratory,True,False,35.6525078,51.4929085,877,,False
آزمایشگاه رایت,,laboratory,laboratory,True,False,35.6792755,51.4014091,878,,False
آزمایشگاه برنا,,laboratory,laboratory,True,False,35.7766342,51.4865417,879,,False
آزمایشگاه یکتا,,laboratory,laboratory,True,False,35.7070541,51.3835526,880,,False
آزمایشگاه پزشکی آنالیز,,laboratory,laboratory,True,False,35.75951,51.3125687,881,,False
آزمایشگاه امید بهشت,,laboratory,laboratory,True,False,35.7432938,51.5631409,882,,False
آزمایشگاه جام جم,,laboratory,laboratory,True,False,35.7449608,51.4113426,884,,False
آزمایشگاه تشخیص طبی روشان,,laboratory,laboratory,True,False,35.7395668,51.3039703,888,,False
آزمایشگاه شیلا,,laboratory,laboratory,True,False,35.7688522,51.4762993,889,,False
آزمایشگاه تشخیص طبی سامان,,laboratory,laboratory,True,False,35.7691231,51.4762611,894,,False
آزمایشگاه میارناژن,,laboratory,laboratory,True,False,35.7449074,51.4114342,895,,False
آزمایشگاه نیوان,,laboratory,laboratory,True,False,35.8001404,51.4902077,899,,False
آزمایشگاه پالادیوم,,laboratory,laboratory,True,False,35.7691543,51.3545859,901,,False
آزمایشگاه اکرم,,laboratory,laboratory,True,False,35.6603546,51.3769608,902,,False
آزمایشگاه برتر,,laboratory,laboratory,True,False,35.6139641,51.4921608,903,,False
آزمایشگاه مهسا,,laboratory,laboratory,True,False,35.636692,51.4102516,908,,False
آزمایشگاه سروین,,laboratory,laboratory,True,False,35.7416267,51.5329742,910,,False
آزمایشگاه رایان,,laboratory,laboratory,True,False,35.7580109,51.5314941,911,,False
آزمایشگاه ویروس شناسی خاورمیانه,,laboratory,laboratory,True,False,35.7101974,51.4181137,912,,False
آزمایشگاه تشخیص پزشکی سیمرغ,,laboratory,laboratory,True,False,35.7056002,51.3895575,914,,False
آزمایشگاه نگین,,laboratory,laboratory,True,False,35.7710648,51.3747845,923,,False
آزمایشگاه دکتر زینلی,,laboratory,laboratory,True,False,35.7218538,51.4105661,924,,False
آزمایشگاه پاتوبیولوژی و ژنتیک پزشکی میلاد,,laboratory,laboratory,True,False,35.7310181,51.5289612,927,,False
آزمایشگاه کاوشگر تیسفون,,laboratory,laboratory,True,False,35.6287613,51.4980659,931,,False
آزمایشگاه پاتوبیولوژی سعادت آباد,,laboratory,laboratory,True,False,35.7716904,51.3582191,933,,False
آزمایشگاه دکتر جعفری,,laboratory,laboratory,True,False,35.6469345,51.3370972,941,,False
آزمایشگاه وردآورد,,laboratory,laboratory,True,False,35.7392448,51.1355314,943,,False
آزمایشگاه تشخیص طبی و ژنتیک انستیتو پاستور,,laboratory,laboratory,True,False,35.692173,51.3957291,944,,False
آزمایشگاه لفلر,,laboratory,laboratory,True,False,35.6769981,51.4084892,945,,False
آزمایشگاه سانترال,,laboratory,laboratory,True,False,35.6582565,51.375473,947,,False
کلینیک نگین آتریسا,clinic,,clinic,True,False,35.7544162,51.3334411,950,,False
آزمایشگاه مندل,,laboratory,laboratory,True,False,35.7472545,51.4109743,951,,False
آزمایشگاه جهان,,laboratory,laboratory,True,False,35.7291374,51.3990211,952,,False
آزمایشگاه فروردین نوین,,laboratory,laboratory,True,False,35.708271,51.3837929,953,,False
آزمایشگاه روناش,,laboratory,laboratory,True,False,35.7083269,51.3837437,954,,False
آزمایشگاه نامدار,,laboratory,laboratory,True,False,35.7235451,51.4015732,956,,False
آزمایشگاه پاتوبیولوژی سام,,laboratory,laboratory,True,False,35.735733,51.3773117,957,,False
آزمایشگاه شافی,,laboratory,laboratory,True,False,35.7221336,51.3604622,958,,False
آزمایشگاه ظریفی,,laboratory,laboratory,True,False,35.7708359,51.365345,959,,False
آزمایشگاه سپند,,laboratory,laboratory,True,False,35.8020401,51.4786377,963,,False
آزمایشگاه نگاه,,laboratory,laboratory,True,False,35.7521858,51.4473953,966,,False
آزمایشگاه آتبین,,laboratory,laboratory,True,False,35.7240791,51.4118423,967,,False
آزمایشگاه روشن آزما,,laboratory,laboratory,True,False,35.7377205,51.4152031,969,,False
آزمایشگاه سنا,,laboratory,laboratory,True,False,35.7457123,51.4047928,970,,False
آزمایشگاه درمانگاه خورشید,,laboratory,laboratory,True,False,35.7444308,51.4605293,972,,False
آزمایشگاه کاوه,,laboratory,laboratory,True,False,35.7800636,51.4492302,974,,False
آزمایشگاه رها,,laboratory,laboratory,True,False,35.7406998,51.5326996,976,,False
آزمایشگاه بهار شرق,,laboratory,laboratory,True,False,35.7417221,51.5463638,977,,False
آزمایشگاه فضل,,laboratory,laboratory,True,False,35.7355461,51.526638,978,,False
آزمایشگاه نگار,,laboratory,laboratory,True,False,35.7702675,51.4401207,979,,False
آزمایشگاه روشا,,laboratory,laboratory,True,False,35.7916145,51.487793,980,,False
آزمایشگاه دلتا,,laboratory,laboratory,True,False,35.8108177,51.4688301,982,,False
آزمایشگاه خانی آباد,,laboratory,laboratory,True,False,35.6258278,51.3916664,983,,False
آزمایشگاه دارآباد,,laboratory,laboratory,True,False,35.8182106,51.4918823,984,,False
آزمایشگاه صوفیا,,laboratory,laboratory,True,False,35.7759323,51.4171486,987,,False
آزمایشگاه صفاییه,,laboratory,laboratory,True,False,35.6095461,51.4464999,988,,False
ام.آر.آی ولیعصر,clinic,,clinic,True,False,35.7843651,51.4405189,990,,False
آزمایشگاه مرجع بهداشت,,laboratory,laboratory,True,False,35.6814156,51.4118614,992,,False
درمانگاه شبانه روزی دکتر اطمینان,clinic,clinic,clinic,True,False,35.638652,51.4108551,995,,False
ساختمان پزشکان ستارخان,clinic,clinic,clinic,True,False,35.7134643,51.3684735,997,,False
دکتر محمد صادق عالم رجبی,doctors,doctor,doctors,True,False,35.7802465,51.3354667,998,,False
دکتر عاطفه فرامرزی,doctors,doctor,doctors,True,False,35.8012584,51.4598896,1002,,False
مرکز سلامت جامع شهری بعثت,clinic,clinic,clinic,True,False,35.6492914,51.4299076,1006,,False
آزمایشگاه ظفر آریا,,laboratory,laboratory,True,False,35.7682953,51.4176483,1007,,False
مطب دکتر تکتم کیاماری,doctors,doctor,doctors,True,False,35.7440522,51.5342515,1008,,False
آزمایشگاه کاخال,,laboratory,laboratory,True,False,35.780117,51.4605026,1009,,False
دکتر قاسم اسحاقی,doctors,doctor,doctors,True,False,35.7559971,51.4108728,1010,,False
مجتمع پزشکی صدر,doctors,,doctors,True,False,35.7864287,51.4476054,1011,,False
دکتر نازنین علوی,clinic,clinic,clinic,True,False,35.7734565,51.3800705,1012,,False
کلینیک حنجره دکتر احمدی,doctors,doctor,doctors,True,False,35.7173821,51.3637635,1013,,False
اورژانس اجتماعي تهران شميرانات,hospital,hospital,hospital,True,True,35.7632471,51.4070116,1014,,False
کلینیک روانشناسی روان آرام,clinic,clinic,clinic,True,False,35.7601621,51.4003867,1015,,False
مرکز مشاوره روانشناسی دکتر علیرضا چیره نژاد,clinic,,clinic,True,False,35.64736,51.4713845,1017,,False
کلینیک دندانپزشکی لبخند مشکوه,clinic,clinic,clinic,True,False,35.7298087,51.3426693,1018,,False
کلینیک آفا,clinic,,clinic,True,False,35.7713677,51.376164,1019,,False
کلینیک ارتوپدی طب نادر,clinic,clinic,clinic,True,False,35.7707022,51.3744368,1023,,False
کلنیک نسخه,clinic,,clinic,True,False,35.7567496,51.3959809,1024,,False
کلینیک فیزیوتراپی آرکا,clinic,physiotherapist,clinic,True,False,35.789427,51.37461,1025,,False
کلینیک زیبایی فلورا,clinic,clinic,clinic,True,False,35.7680269,51.3315467,1027,,False
مطب خانم دکتر سمیه حجازی نیا,doctors,doctor,doctors,True,False,35.7664604,51.4413127,1029,,False
آزمایشگاه فروزنده شاملو,,laboratory,laboratory,True,False,35.7710953,51.3669662,1031,,False
مطب دکتر نرگس سروش,doctors,,doctors,True,False,35.7810588,51.3703886,1032,,False
مطب زیبایی دکتر اسفندیارجلیل زاده,doctors,doctor,doctors,True,False,35.7866128,51.4241838,1033,,False
درمانگاه تخصصی داخلی ظفرآریا,clinic,clinic,clinic,True,False,35.7683265,51.4177611,1034,,False
نگار سنتر;مجموعه صنعتی آذرپترو,clinic,clinic,clinic,True,False,35.7826323,51.3753217,1036,,False
ساختمان یاس دکتر بنفشه شاه نظری,doctors,,doctors,True,False,35.7407171,51.4103535,1037,,False
کلینیک باربد,doctors,doctor,doctors,True,False,35.7998358,51.4493942,1038,,False
مطب دکتر نفیسه جوادی,doctors,doctor,doctors,True,False,35.7801187,51.4498545,1039,,False
کلینیک زیبایی دکتر صلح جو,clinic,clinic,clinic,True,False,35.6372836,51.4109449,1041,,False
آزمایشگاه پاتوبیولوژی آسا,,laboratory,laboratory,True,False,35.7213812,51.3890529,1042,,False
کلنیک آلرژی و ایمونولوژی خورشید,clinic,clinic,clinic,True,False,35.7444305,51.4605811,1043,,False
کلینیک زیبایی سوین,,clinic,clinic,True,False,35.7809391,51.3529271,1046,,False
انجمن جراحان پستان ایران,doctors,doctor,doctors,True,False,35.8069887,51.4320322,1047,,False
دکتر مهدی اوصیا,doctors,doctor,doctors,True,False,35.8078085,51.4055771,1049,,False
دکتر شاهرخ خوش سیرت,doctors,doctor,doctors,True,False,35.7592725,51.4115024,1050,,False
دکتر نسرین راستا,doctors,doctor,doctors,True,False,35.7716943,51.3781206,1051,,False
دکتر هلن جوانمرد,doctors,doctor,doctors,True,False,35.7725671,51.3585453,1052,,False
دکتر محسن اسدی,doctors,doctor,doctors,True,False,35.7830113,51.4475791,1055,,False
دکتر سیده معصومه قاضی میرسعید,doctors,doctor,doctors,True,False,35.7566191,51.3961023,1057,,False
دکتر معصومه صابریان,doctors,doctor,doctors,True,False,35.7859395,51.4225029,1059,,False
دکتر افسانه ثنایی,doctors,doctor,doctors,True,False,35.7602727,51.4153001,1060,,False
دکتر حمیدرضا فتحی,doctors,doctor,doctors,True,False,35.7626777,51.41985,1061,,False
دکتر رضا شیروانی بختیاری,doctors,doctor,doctors,True,False,35.77716,51.4243664,1062,,False
دکتر شاهین جمیلی,doctors,doctor,doctors,True,False,35.7540411,51.4060117,1063,,False
دکتر مهرنوش امیری سیاوشانی,doctors,doctor,doctors,True,False,35.7989635,51.473168,1064,,False
دکتر پژمان سرشارزاده,doctors,doctor,doctors,True,False,35.7488803,51.4095208,1065,,False
دکتر امیر سعید صادقی,doctors,doctor,doctors,True,False,35.7759503,51.3766156,1067,,False
دکتر محمدرضا ترحمی,doctors,doctor,doctors,True,False,35.7757547,51.366164,1068,,False
دکتر سروش کانی,doctors,doctor,doctors,True,False,35.8000411,51.4114491,1069,,False
دکتر فتانه ضیایی,doctors,doctor,doctors,True,False,35.775578,51.3641563,1070,,False
دکتر نوید توفیقی راد,doctors,doctor,doctors,True,False,35.8048044,51.4025868,1071,,False
دکتر مهدی آریانا,doctors,doctor,doctors,True,False,35.7811867,51.3707093,1073,,False
دکتر پریسا اشتر نخعی,doctors,doctor,doctors,True,False,35.7631656,51.4439405,1076,,False
دکتر بهزاد فرخی,doctors,doctor,doctors,True,False,35.7600716,51.4085952,1077,,False
کلینیک نیلفروش‌زاده,clinic,clinic,clinic,True,False,35.7613516,51.418546,1078,,False
دکتر لیلا تدین,doctors,doctor,doctors,True,False,35.7549242,51.4767471,1079,,False
کلینیک کاردرمانی و گفتاردرمانی حامی,clinic,clinic,clinic,True,False,35.7623864,51.4621274,1080,,False
دکتر سعید ظفرمند,doctors,doctor,doctors,True,False,35.7249898,51.3829194,1081,,False
دکتر پرویز محمدی,clinic,clinic,clinic,True,False,35.711643,51.3843124,1082,,False
کلینیک زیبایی آنا,clinic,clinic,clinic,True,False,35.7616514,51.3360319,1083,,False
دکتر پرویز محمدی,hospital,hospital,hospital,True,True,35.7658532,51.3806161,1084,,False
دکتر مریم تراب پرهیز,doctors,doctor,doctors,True,False,35.7468376,51.4130691,1085,,False
دکتر لیلا سلطانی,doctors,doctor,doctors,True,False,35.7382973,51.3267518,1086,,False
دکتر الهه ثناگو,doctors,doctor,doctors,True,False,35.7538591,51.4780755,1087,,False
دکتر مهدی مقتدایی,doctors,doctor,doctors,True,False,35.7558955,51.4109566,1088,,False
دکتر شاهین بهجو,doctors,doctor,doctors,True,False,35.7776437,51.358396,1090,,False
دکتر علیرضا فروتن,doctors,doctor,doctors,True,False,35.7588771,51.4128496,1091,,False
دکتر مهران زمان زاده,doctors,doctor,doctors,True,False,35.7459405,51.4113934,1092,,False
دکتر رفیع پرنیا,doctors,doctor,doctors,True,False,35.7627594,51.4193014,1093,,False
دکتر ناصر مهربان,doctors,doctor,doctors,True,False,35.7800469,51.4496672,1098,,False
دکتر میترا بهمن پور,doctors,doctor,doctors,True,False,35.8108974,51.4043194,1100,,False
گروه روانشناسی و روانپزشکی مهربد,doctors,doctor,doctors,True,False,35.7982584,51.4141001,1102,,False
منصور ابوالقاسمیان,doctors,doctor,doctors,True,False,35.7614728,51.4106453,1105,,False
دکتر شراره صفاپور,doctors,doctor,doctors,True,False,35.7715447,51.4610196,1108,,False
دکتر کامران جزایری,doctors,doctor,doctors,True,False,35.7866474,51.424108,1110,,False
دکتر کامران جزایری,doctors,doctor,doctors,True,False,35.7866365,51.4240839,1111,,False
کلینیک روانشناسی روانمهر,clinic,clinic,clinic,True,False,35.7821579,51.4260719,1112,,False
دکتر مریم چمنی,doctors,doctor,doctors,True,False,35.7346505,51.3278635,1113,,False
دکتر علیرضا بخشایی کیا,doctors,doctor,doctors,True,False,35.8102489,51.4111424,1115,,False
دکتر ساره حیدری,doctors,doctor,doctors,True,False,35.7757292,51.3764657,1118,,False
دکتر پوپک یحیوی,doctors,doctor,doctors,True,False,35.7232268,51.4240973,1119,,False
ناهید نفیسی,doctors,doctor,doctors,True,False,35.7735522,51.4623683,1120,,False
دکتر زهرا خلج,doctors,doctor,doctors,True,False,35.7733822,51.3801145,1121,,False
دکتر ربابه غیبی,doctors,doctor,doctors,True,False,35.770611,51.3955606,1122,,False
دکتر حامد بصیرزاده,doctors,doctor,doctors,True,False,35.724615,51.4086941,1123,,False
دکتر مسعود پورشاهی,clinic,clinic,clinic,True,False,35.7866914,51.4241058,1125,,False
دکتر محمدرضا آریانی,doctors,doctor,doctors,True,False,35.7232316,51.4233418,1126,,False
دکتر سوره علاف اکبری,doctors,doctor,doctors,True,False,35.7321811,51.3787267,1127,,False
دکتر حبیب رشادی,doctors,doctor,doctors,True,False,35.7673341,51.3305729,1128,,False
دکتر طاهره نوروززاده,clinic,clinic,clinic,True,False,35.771109,51.3835583,1129,,False
دکتر محمدرضا آخوندی نسب,doctors,doctor,doctors,True,False,35.7764255,51.420328,1134,,False
دکتر غلامرضا بیاضیان,doctors,doctor,doctors,True,False,35.7606471,51.4118577,1135,,False
دکتر منصور هادیلو,doctors,doctor,doctors,True,False,35.7595602,51.442469,1138,,False
مرکز ناباروری بهاران,doctors,doctor,doctors,True,False,35.7303368,51.4091053,1139,,False
دکتر سعید انصاری,doctors,doctor,doctors,True,False,35.7986177,51.4137938,1141,,False
دکتر علیرضا قربانی شریف,doctors,doctor,doctors,True,False,35.7475431,51.4106622,1142,,False
دکتر محمدرضا مقیمی,doctors,doctor,doctors,True,False,35.5921617,51.4361202,1143,,False
دکتر زهرا امام,doctors,doctor,doctors,True,False,35.771784,51.357839,1144,,False
دکتر سامان ستوده نیا,doctors,doctor,doctors,True,False,35.7470975,51.4112074,1148,,False
دکتر سارا لطفی,doctors,doctor,doctors,True,False,35.7664664,51.4566574,1149,,False
دکتر بابک نیکومرام,doctors,doctor,doctors,True,False,35.7592226,51.411481,1151,,False
دکتر فریده کردلو,doctors,doctor,doctors,True,False,35.7421152,51.4491838,1154,,False
دکتر آرش میرمحمد صادقی,doctors,doctor,doctors,True,False,35.7570996,51.4485859,1157,,False
دکتر نگار حدادی,doctors,doctor,doctors,True,False,35.7402977,51.5320752,1158,,False
دکتر رزیتا جعفری,doctors,doctor,doctors,True,False,35.7988856,51.473317,1159,,False
دکتر علیرضا جباری,doctors,doctor,doctors,True,False,35.7982512,51.4140695,1161,,False
دکتر آزاده مکری,doctors,doctor,doctors,True,False,35.7713909,51.3671611,1162,,False
دکتر فرشته جلالپور,doctors,doctor,doctors,True,False,35.7688223,51.4765296,1163,,False
دکتر یاسمین افسری,doctors,doctor,doctors,True,False,35.7665564,51.4430946,1164,,False
دکتر کاوه قرنی زاده,doctors,doctor,doctors,True,False,35.7972686,51.4079153,1165,,False
دکتر احمد طاهری,doctors,doctor,doctors,True,False,35.7824664,51.3801728,1166,,False
دکتر ندا هادی,doctors,doctor,doctors,True,False,35.7419752,51.448051,1168,,False
دکتر زهرا پرتو,doctors,doctor,doctors,True,False,35.7678779,51.3378103,1169,,False
دکتر بهناز عطار شاکری,doctors,doctor,doctors,True,False,35.7565681,51.3946728,1170,,False
دکتر داوود نجفی توانا,doctors,doctor,doctors,True,False,35.7637134,51.4440995,1171,,False
مطب پوست و مو دکتر امیر سلیمانی,doctors,doctor,doctors,True,False,35.7589602,51.413653,1177,,False
دکتر داریوش محمدی,doctors,doctor,doctors,True,False,35.7594327,51.3031274,1178,,False
دکتر لیلا صدقی,doctors,doctor,doctors,True,False,35.7723909,51.358644,1180,,False
دکتر مجید محمودی مظفر,doctors,doctor,doctors,True,False,35.7713203,51.3679853,1182,,False
